title,price,bhk,area_sqft,parking
3 BHK Duplex in Alaknanda,25000000.0,3.0,1800.0,1.0
2.5 BHK Independent Builder Floor in Saket,21000000.0,5.0,1200.0,1.0
3 BHK Independent Builder Floor in Vikaspuri,22500000.0,3.0,1125.0,
2 BHK Flat in Vasant Kunj,30000000.0,2.0,1400.0,
3 BHK Independent Builder Floor in Najafgarh,62.5,3.0,950.0,1.0
2 BHK Flat in Uttam Nagar,47.0,2.0,720.0,1.0
3 BHK Flat in Uttam Nagar,75.0,3.0,1000.0,1.0
2 BHK Flat in Uttam Nagar,41.0,2.0,600.0,1.0
3 BHK Flat in Aya Nagar,15100000.0,3.0,1600.0,1.0
3 BHK Flat in Aya Nagar,15100000.0,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,15100000.0,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,15100000.0,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,13700000.000000002,3.0,1600.0,1.0
3 BHK Flat in Aya Nagar,15100000.0,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,13700000.000000002,3.0,1600.0,1.0
3 BHK Flat in Aya Nagar,15100000.0,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,13700000.000000002,3.0,1600.0,1.0
3 BHK Flat in Aya Nagar,16200000.000000002,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,16200000.000000002,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,15100000.0,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,13700000.000000002,3.0,1600.0,1.0
3 BHK Flat in Aya Nagar,15700000.0,3.0,1750.0,1.0
3 BHK Flat in Aya Nagar,15100000.0,3.0,1750.0,1.0
2 BHK Flat in Alaknanda,16500000.0,2.0,1440.0,1.0
4 BHK Independent Builder Floor in Defence Colony,126500000.0,4.0,3600.0,1.0
3 BHK Flat in Sector 11 Dwarka,33000000.0,3.0,1800.0,
3 BHK Flat in Sector 2 Dwarka,35000000.0,3.0,1800.0,
3 BHK Flat in Sector 6 Dwarka,25000000.0,3.0,1700.0,
3 BHK Flat in Chhattarpur,98.0,3.0,1325.0,
3 BHK Flat in Chhattarpur,10000000.0,3.0,1400.0,
3 BHK Flat in Chhattarpur,10000000.0,3.0,1350.0,
3 BHK Independent Builder Floor in Defence Colony,150000000.0,3.0,2925.0,1.0
3 BHK Independent Builder Floor in Naraina,40000000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Sarita Vihar,20200000.0,3.0,1500.0,1.0
2 BHK Flat in Rajpur,38.0,2.0,675.0,1.0
3 BHK Flat in Vasant Kunj,35000000.0,3.0,1400.0,
4 BHK Independent Builder Floor in Anand Lok,155000000.0,4.0,3600.0,1.0
3 BHK Independent Builder Floor in Defence Colony,70000000.0,3.0,1953.0,1.0
3 BHK Independent Builder Floor in Sector 8 Rohini,17500000.0,3.0,1100.0,1.0
3 BHK Independent Builder Floor in Hauz Khas,76500000.0,3.0,2475.0,1.0
3 BHK Independent Builder Floor in Preet Vihar,33000000.0,3.0,1750.0,1.0
3 BHK Independent Builder Floor in Patel Nagar,25000000.0,3.0,1201.0,1.0
4 BHK Independent Builder Floor in New Friends Colony,103500000.0,4.0,4500.0,1.0
4 BHK Independent Builder Floor in Greater Kailash,79000000.0,4.0,2700.0,1.0
4 BHK Independent Builder Floor in Sector 24 Rohini,17500000.0,4.0,1250.0,1.0
Residential Plot in Pitampura,45500000.0,,84.0,
4 BHK Independent Builder Floor in Rajouri Garden,37000000.0,4.0,2600.0,1.0
3 BHK Independent Builder Floor in Greater Kailash,72500000.0,3.0,2250.0,
3 BHK Flat in Sector 22 Dwarka,27000000.0,3.0,1600.0,1.0
2 BHK Independent Builder Floor in Ramesh Nagar,12500000.0,2.0,1000.0,
3 BHK Flat in Mayur Vihar Phase 1,13500000.0,3.0,1600.0,1.0
3 BHK Flat in Mehrauli,70.0,3.0,1250.0,1.0
4 BHK Independent Builder Floor in Defence Colony,140000000.0,4.0,2200.0,1.0
3 BHK Flat in Chhattarpur,11100000.000000002,3.0,1350.0,1.0
4 BHK Flat in Sector 11 Dwarka,32000000.0,4.0,2100.0,
3 BHK Independent Builder Floor in Greater Kailash I,60000000.0,3.0,1710.0,
3 BHK Independent House in Shastri Nagar,13000000.0,3.0,1050.0,1.0
4 BHK Independent Builder Floor in Anand Niketan,160000000.0,4.0,4800.0,1.0
2.5 BHK Flat in Munirka,32200000.000000004,5.0,1500.0,1.0
4 BHK Independent Builder Floor in Hauz Khas,149000000.0,4.0,4500.0,1.0
4 BHK Independent Builder Floor in Green Park Extension,97500000.0,4.0,3150.0,1.0
2 BHK Independent House in Dwarka Mor,12000000.0,2.0,504.0,1.0
2 BHK Independent Builder Floor in Ramesh Nagar,18500000.0,2.0,1150.0,1.0
4 BHK Flat in Sector 22 Dwarka,42100000.0,4.0,2200.0,
3 BHK Flat in Chhattarpur,90.0,3.0,1350.0,1.0
3 BHK Flat in Chhattarpur,90.0,3.0,1350.0,1.0
3 BHK Flat in Chhattarpur,90.0,3.0,1350.0,1.0
3 BHK Flat in Mehrauli,75.0,3.0,1300.0,1.0
2 BHK Flat in Karampura,40500000.0,2.0,1732.0,1.0
2 BHK Independent Builder Floor in Rajpur,45.0,2.0,850.0,1.0
3 BHK Independent Builder Floor in Chhattarpur,79.8,3.0,1300.0,1.0
3 BHK Independent Builder Floor in Vikaspuri,21000000.0,3.0,1125.0,1.0
2 BHK Flat in Paschim Vihar,27500000.0,2.0,1800.0,
5 BHK Flat in Vasant Kunj,52500000.0,5.0,3200.0,1.0
2 BHK Independent Builder Floor in Sector 24 Rohini,74.0,2.0,680.0,1.0
4 BHK Independent Builder Floor in Jasola,62500000.0,4.0,3200.0,1.0
3 BHK Independent Builder Floor in Nizamuddin East,55000000.0,3.0,1800.0,1.0
10 BHK Independent House in Defence Colony,450000000.0,10.0,10000.0,1.0
2 BHK Flat in Rajpur,50.0,2.0,855.0,
2 BHK Independent Builder Floor in Patel Nagar,75.0,2.0,850.0,1.0
4 BHK Independent Builder Floor in Khanpur,90.0,4.0,1250.0,
3 BHK Flat in Alaknanda,29600000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Saket,26000000.0,3.0,1075.0,1.0
4 BHK Independent Builder Floor in Vasant Vihar,141500000.0,4.0,3890.0,
4 BHK Independent Builder Floor in Vasant Vihar,100000000.0,4.0,2900.0,
3 BHK Independent Builder Floor in Lajpat Nagar,65000000.0,3.0,1800.0,1.0
3 BHK Flat in Vasant Kunj,44500000.0,3.0,2000.0,1.0
4 BHK Independent Builder Floor in Garhi,125000000.0,4.0,3200.0,1.0
3 BHK Flat in Vasundhara Enclave,14500000.0,3.0,1400.0,1.0
3 BHK Independent Builder Floor in Ramesh Nagar,92.0,3.0,1100.0,
4 BHK Duplex in Saket,42500000.0,4.0,2250.0,1.0
4 BHK Independent House in Sector 23 Dwarka,18000000.0,4.0,1700.0,1.0
3 BHK Independent Builder Floor in Patel Nagar,23000000.0,3.0,1301.0,1.0
3 BHK Independent Builder Floor in Sector 11 Rohini,25500000.0,3.0,1350.0,1.0
3 BHK Flat in Sector 3 Dwarka,27000000.0,3.0,1600.0,1.0
2 BHK Independent Builder Floor in Freedom Fighters Enclave,70.0,2.0,1000.0,1.0
3 BHK Independent Builder Floor in Freedom Fighters Enclave,90.0,3.0,1400.0,1.0
3 BHK Independent Builder Floor in Freedom Fighters Enclave,12000000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Punjabi Bagh,40000000.0,3.0,1800.0,1.0
2 BHK Independent Builder Floor in Lajpat Nagar,10000000.0,2.0,950.0,1.0
3 BHK Independent Builder Floor in Najafgarh,85.0,3.0,1100.0,1.0
3 BHK Flat in Sector 23 Dwarka,27500000.0,3.0,1700.0,1.0
2 BHK Flat in Karampura,37000000.0,2.0,1732.0,1.0
3 BHK Independent Builder Floor in Pochanpur Colony,11000000.0,3.0,1020.0,1.0
3 BHK Independent Builder Floor in Pochanpur Colony,95.0,3.0,1180.0,1.0
4 BHK Independent Builder Floor in Gulmohar Park,190000000.0,4.0,4500.0,1.0
4 BHK Independent Builder Floor in Anand Lok,160000000.0,4.0,3600.0,1.0
4 BHK Independent House in Punjabi Bagh,215000000.0,4.0,2520.0,1.0
4 BHK Independent Builder Floor in Ashok Vihar,50000000.0,4.0,2200.0,1.0
3 BHK Independent Builder Floor in Defence Colony,83000000.0,3.0,1650.0,1.0
1 BHK Flat in Sector 23B Dwarka,40.0,1.0,450.0,1.0
1 BHK Flat in Sector 23B Dwarka,51.0,1.0,470.0,1.0
1 BHK Flat in Sector 23B Dwarka,54.0,1.0,450.0,1.0
1 BHK Flat in Sector 23B Dwarka,70.0,1.0,460.0,1.0
1 BHK Flat in Sector 23B Dwarka,70.0,1.0,450.0,1.0
1 BHK Flat in Sector 23B Dwarka,50.0,1.0,460.0,1.0
1 BHK Flat in Sector 23B Dwarka,47.0,1.0,450.0,1.0
4 BHK Independent Builder Floor in Vasant Vihar,115000000.0,4.0,2500.0,1.0
3 BHK Independent Builder Floor in Chhattarpur,80.0,3.0,1080.0,
3 BHK Independent Builder Floor in Sector 15 Dwarka,82.0,3.0,1100.0,1.0
4 BHK Flat in Greater Kailash I,110000000.0,4.0,2450.0,1.0
3 BHK Independent Builder Floor in East Of Kailash,21500000.0,3.0,1440.0,1.0
3 BHK Independent Builder Floor in Sector 8 Rohini,17500000.0,3.0,1100.0,1.0
2 BHK Independent Builder Floor in Shastri Nagar,45.0,2.0,675.0,
3 BHK Independent Builder Floor in Ramesh Nagar,19500000.0,3.0,1125.0,1.0
3 BHK Independent Builder Floor in Vishnu Garden,85.0,3.0,900.0,1.0
3 BHK Independent Builder Floor in Vishnu Garden,82.0,3.0,900.0,1.0
2 BHK Flat in Vasant Kunj,11500000.0,2.0,1000.0,1.0
4 BHK Independent Builder Floor in Mukherjee Nagar,47500000.0,4.0,2925.0,
4 BHK Independent Builder Floor in Uttam Nagar,75.0,4.0,1200.0,1.0
3 BHK Independent Builder Floor in Sector 11 Rohini,14000000.0,3.0,1000.0,1.0
4 BHK Independent Builder Floor in Sector 11 Rohini,21000000.0,4.0,1500.0,1.0
3 BHK Independent Builder Floor in Khanpur,75.5,3.0,1000.0,
4 BHK Independent House in Sector 17 Dwarka,47500000.0,4.0,2250.0,1.0
12 BHK Villa in Sector 23 Dwarka,32500000.0,12.0,1000.0,1.0
3 BHK Independent Builder Floor in Sector 23 Rohini,79.0,3.0,950.0,
5 BHK Independent House in Jasola,165000000.0,5.0,5200.0,1.0
2 BHK Independent Builder Floor in Sector 25 Rohini,60.0,2.0,650.0,1.0
3 BHK Independent Builder Floor in Sector 22 Rohini,13000000.0,3.0,1250.0,1.0
4 BHK Independent Builder Floor in Sector 23 Rohini,28500000.0,4.0,2650.0,1.0
4 BHK Independent Builder Floor in Rohini Sector 28,15000000.0,4.0,1650.0,1.0
3 BHK Independent Builder Floor in Greater Kailash I,67500000.0,3.0,1872.0,
3 BHK Independent Builder Floor in Uday Park,57500000.0,3.0,1953.0,
3 BHK Duplex in Uday Park,82500000.0,3.0,1953.0,
4 BHK Independent Builder Floor in Uttam Nagar,70.0,4.0,1200.0,1.0
4 BHK Independent Builder Floor in Sector 11 Rohini,33000000.0,4.0,1300.0,
3 BHK Independent Builder Floor in Mansarover Garden,22000000.0,3.0,1450.0,1.0
3 BHK Independent Builder Floor in Kailash Colony,35000000.0,3.0,1800.0,1.0
4 BHK Duplex in Preet Vihar,57500000.0,4.0,3600.0,1.0
3 BHK Independent Builder Floor in Preet Vihar,34500000.0,3.0,1750.0,1.0
4 BHK Flat in Sector 13 Dwarka,37600000.0,4.0,2200.0,1.0
1 BHK Flat in Bakkarwala,52.0,1.0,550.0,1.0
2 BHK Independent Builder Floor in Dwarka Mor,42.0,2.0,800.0,1.0
3 BHK Independent Builder Floor in Dwarka Mor,45.0,3.0,800.0,1.0
1 BHK Flat in Dwarka Mor,19.0,1.0,400.0,
2 BHK Independent Builder Floor in Dwarka Mor,28.51,2.0,550.0,1.0
1 BHK Flat in Dwarka Mor,18.0,1.0,400.0,
2.5 BHK Flat in Satbari,85.0,5.0,1400.0,1.0
4 BHK Villa in Punjabi Bagh,105000000.0,4.0,1800.0,1.0
4 BHK Independent Builder Floor in Sector 11 Rohini,21000000.0,4.0,1200.0,1.0
2 BHK Independent Builder Floor in Sector 11 Rohini,70.0,2.0,700.0,1.0
3 BHK Flat in Sector 13 Rohini,30000000.0,3.0,1500.0,1.0
4 BHK Independent Builder Floor in Sector 26 Rohini,18000000.0,4.0,1200.0,1.0
4 BHK Independent Builder Floor in Sector 26 Rohini,24000000.0,4.0,1200.0,1.0
4 BHK Independent Builder Floor in Sector 26 Rohini,25000000.0,4.0,1200.0,1.0
5 BHK Independent Builder Floor in Sector 11 Rohini,26000000.0,5.0,1500.0,1.0
3 BHK Flat in Vasant Vihar,65000000.0,3.0,1600.0,1.0
4 BHK Independent Builder Floor in Deenpur,13000000.0,4.0,2160.0,1.0
3 BHK Independent Builder Floor in Sector 24 Rohini,80.0,3.0,1550.0,1.0
2 BHK Independent Builder Floor in Sector 24 Rohini,60.0,2.0,750.0,1.0
2 BHK Independent Builder Floor in Dwarka Mor,35.0,2.0,650.0,1.0
2 BHK Flat in Sector 17 Dwarka,15500000.0,2.0,900.0,1.0
2 BHK Flat in Sector 17 Dwarka,14000000.0,2.0,900.0,1.0
4 BHK Independent Builder Floor in Sector 4 Rohini,85.0,4.0,1070.0,1.0
3 BHK Flat in Freedom Fighters Enclave,90.0,3.0,1541.0,1.0
3 BHK Independent Builder Floor in Naraina,38900000.0,3.0,1800.0,1.0
4 BHK Duplex in Greater Kailash I,95000000.0,4.0,1800.0,1.0
3 BHK Independent Builder Floor in Greater Kailash,55000000.0,3.0,2500.0,1.0
3 BHK Independent Builder Floor in Malviya Nagar,50000000.0,3.0,1800.0,1.0
6 BHK Independent House in Ashok Vihar,270000000.0,6.0,4500.0,1.0
3 BHK Independent House in Ashok Vihar,120000000.0,3.0,1800.0,1.0
4 BHK Independent Builder Floor in Defence Colony,125000000.0,4.0,2925.0,1.0
2 BHK Independent House in Saket,45.0,2.0,850.0,1.0
2.5 BHK Flat in Karampura,52200000.0,5.0,2645.0,
2.5 BHK Flat in Karampura,52000000.0,5.0,2645.0,
2.5 BHK Flat in Karampura,52800000.0,5.0,2645.0,
3 BHK Independent Builder Floor in Sector 19 Dwarka,65.0,3.0,1080.0,1.0
2 BHK Flat in Sector 23B Dwarka,65.0,2.0,600.0,1.0
3 BHK Independent Builder Floor in Rajpur,70.0,3.0,1535.0,1.0
3 BHK Independent Builder Floor in Rajpur,65.0,3.0,1350.0,
4 BHK Independent Builder Floor in Sector 26 Rohini,32500000.0,4.0,2400.0,
4 BHK Independent Builder Floor in New Friends Colony,140000000.0,4.0,4653.0,1.0
3 BHK Independent House in Lajpat Nagar,65000000.0,3.0,1800.0,1.0
2 BHK Independent House in Lajpat Nagar,27500000.0,2.0,908.0,1.0
2 BHK Independent House in Lajpat Nagar,23500000.0,2.0,908.0,
2 BHK Independent Builder Floor in Uttam Nagar,28.0,2.0,450.0,1.0
2 BHK Flat in Jamia Nagar,35.0,2.0,600.0,1.0
4 BHK Independent House in Dwarka Mor,18000000.0,4.0,500.0,1.0
4 BHK Flat in Saket,22500000.0,4.0,2000.0,1.0
2.5 BHK Flat in Okhla Industrial Area,40000000.0,5.0,1553.0,1.0
3 BHK Flat in Jamia Nagar,45.0,3.0,1100.0,
3 BHK Independent Builder Floor in Yamuna Vihar,12000000.0,3.0,1000.0,1.0
3 BHK Flat in Jamia Nagar,75.0,3.0,1000.0,1.0
3 BHK Independent Builder Floor in Chhattarpur,95.0,3.0,1215.0,
3 BHK Independent Builder Floor in Vasant Kunj,15000000.0,3.0,1305.0,
3 BHK Independent Builder Floor in Paschim Vihar,32500000.0,3.0,1800.0,1.0
2 BHK Independent Builder Floor in Sector 24 Rohini,70.0,2.0,750.0,1.0
3 BHK Independent Builder Floor in Sector 20 Rohini,98.0,3.0,1100.0,1.0
3 BHK Independent Builder Floor in Sector 23 Rohini,98.0,3.0,850.0,
2 BHK Independent Builder Floor in Sector 25 Rohini,65.5,2.0,700.0,1.0
3 BHK Independent Builder Floor in Sector 23 Rohini,78.0,3.0,800.0,1.0
3 BHK Independent Builder Floor in Sector 20 Rohini,85.0,3.0,1100.0,1.0
5 BHK Independent Builder Floor in Sector 22 Rohini,18500000.0,5.0,1800.0,1.0
4 BHK Flat in Chhattarpur,14500000.0,4.0,1900.0,
1 BHK Independent House in Saket,28.0,1.0,450.0,1.0
3 BHK Villa in Punjabi Bagh,115000000.0,3.0,1800.0,1.0
4 BHK Independent Builder Floor in Sector 29 Rohini,12000000.0,4.0,1500.0,1.0
6 BHK Independent House in Greater Kailash I,240000000.0,6.0,2100.0,1.0
4 BHK Flat in Greater Kailash I,142500000.0,4.0,4499.0,1.0
3 BHK Independent Builder Floor in Mansarover Garden,40599999.99999999,3.0,1800.0,1.0
2 BHK Independent Builder Floor in Sector 24 Rohini,75.0,2.0,790.0,1.0
3 BHK Independent Builder Floor in Inder Puri,18900000.0,3.0,1152.0,1.0
3 BHK Independent Builder Floor in Sector 22 Rohini,10500000.0,3.0,1100.0,1.0
3 BHK Independent Builder Floor in Uttam Nagar,67.0,3.0,1100.0,1.0
2 BHK Independent House in Lajpat Nagar,22500000.0,2.0,900.0,
3 BHK Independent House in Lajpat Nagar,31000000.0,3.0,1200.0,
3 BHK Independent Builder Floor in Naraina,23900000.0,3.0,1125.0,1.0
3 BHK Independent Builder Floor in Naraina,17500000.0,3.0,1128.0,1.0
3 BHK Independent Builder Floor in Naraina,23700000.0,3.0,1125.0,1.0
3 BHK Independent Builder Floor in Naraina,23300000.0,3.0,1125.0,1.0
4 BHK Independent Builder Floor in Greater Kailash I,115000000.0,4.0,2800.0,1.0
3 BHK Independent Builder Floor in Sector 16 Dwarka,65.0,3.0,900.0,1.0
2 BHK Flat in Sector 14 Dwarka,17500000.0,2.0,850.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,30000000.0,3.0,1450.0,1.0
4 BHK Independent Builder Floor in Sector 29 Rohini,14500000.0,4.0,1500.0,1.0
4 BHK Independent Builder Floor in Sector 29 Rohini,14600000.0,4.0,1500.0,1.0
2 BHK Flat in Hastsal,26.0,2.0,500.0,
3 BHK Independent Builder Floor in Nilothi,47.0,3.0,975.0,1.0
4 BHK Independent Builder Floor in Greater Kailash I,70000000.0,4.0,2700.0,1.0
2 BHK Independent Builder Floor in Shastri Nagar,40.0,2.0,450.0,
2.5 BHK Flat in Saket,32500000.0,5.0,1500.0,1.0
2 BHK Independent Builder Floor in Pitampura,12000000.0,2.0,900.0,1.0
2 BHK Independent Builder Floor in GTB Nagar,25000000.0,2.0,1440.0,1.0
4 BHK Independent Builder Floor in Hauz Khas,100000000.0,4.0,5420.0,1.0
3 BHK Flat in Rajpur,55.0,3.0,1400.0,1.0
3 BHK Flat in Vikaspuri,26500000.0,3.0,1700.0,1.0
3 BHK Independent Builder Floor in Sector 11 Rohini,18500000.0,3.0,1150.0,1.0
4 BHK Independent Builder Floor in Sector 11 Rohini,31000000.0,4.0,1350.0,1.0
3 BHK Independent Builder Floor in Sector 11 Rohini,14500000.0,3.0,750.0,
4 BHK Independent Builder Floor in Saket,70000000.0,4.0,2700.0,1.0
4 BHK Independent Builder Floor in Greater Kailash,67500000.0,4.0,2250.0,
2 BHK Independent Builder Floor in Sector 25 Rohini,63.0,2.0,700.0,
2 BHK Flat in Kishangarh,61.0,2.0,900.0,1.0
3 BHK Flat in Burari,59.99,3.0,1078.0,1.0
2 BHK Flat in Burari,36.4,2.0,672.0,1.0
3 BHK Flat in Burari,37.49,3.0,672.0,1.0
1 RK Flat in Bijwasan,17.0,,180.0,1.0
4 BHK Flat in Sector 12 Dwarka,41500000.0,4.0,2400.0,
5 BHK Independent Builder Floor in Punjabi Bagh,125000000.0,5.0,4600.0,1.0
4 BHK Independent Builder Floor in Anand Vihar,37500000.0,4.0,2500.0,1.0
3 BHK Independent Builder Floor in Greater Kailash,60000000.0,3.0,1950.0,
4 BHK Independent Builder Floor in Greater Kailash,62500000.0,4.0,2250.0,
4 BHK Independent Builder Floor in Paschim Vihar,41500000.0,4.0,2250.0,1.0
3 BHK Independent Builder Floor in Sector 24 Rohini,59.5,3.0,900.0,1.0
3 BHK Independent Builder Floor in Mukherjee Nagar,22500000.0,3.0,1440.0,1.0
2 BHK Independent Builder Floor in Mukherjee Nagar,11000000.0,2.0,720.0,1.0
2 BHK Independent Builder Floor in Mukherjee Nagar,11600000.0,2.0,720.0,1.0
4 BHK Independent Builder Floor in Mukherjee Nagar,85000000.0,4.0,2900.0,1.0
3 BHK Independent Builder Floor in Vasant Vihar,90000000.0,3.0,3500.0,1.0
4 BHK Independent Builder Floor in Preet Vihar,50000000.0,4.0,3240.0,1.0
3 BHK Flat in Matiala,65.0,3.0,900.0,1.0
3 BHK Flat in Rajpur Khurd Extension,56.0,3.0,950.0,1.0
2 BHK Flat in Chhattarpur,48.0,2.0,850.0,1.0
3 BHK Flat in Chhattarpur,65.0,3.0,1450.0,1.0
2 BHK Flat in Rajpur Khurd Extension,35.0,2.0,850.0,1.0
2 BHK Flat in Chhattarpur,47.0,2.0,850.0,1.0
3 BHK Flat in Chhattarpur,60.0,3.0,1450.0,1.0
3 BHK Flat in Chhattarpur,62.0,3.0,1452.0,1.0
3 BHK Flat in Chhattarpur,61.0,3.0,1450.0,1.0
3 BHK Independent Builder Floor in Govindpuri,40.0,3.0,900.0,1.0
2.5 BHK Independent House in Sewak Park,17500000.0,5.0,945.0,1.0
4 BHK Flat in Sector 6 Dwarka,31000000.0,4.0,2300.0,1.0
3 BHK Independent Builder Floor in Shahdara,75.0,3.0,1100.0,
4 BHK Independent Builder Floor in Safdarjung Enclave,82500000.0,4.0,2700.0,1.0
3 BHK Flat in Sector 7 Dwarka,25000000.0,3.0,1600.0,1.0
3 BHK Flat in Sector 3 Dwarka,26500000.0,3.0,1600.0,1.0
3 BHK Flat in Sector 6 Dwarka,32500000.0,3.0,2000.0,1.0
2.5 BHK Flat in Sector 4 Dwarka,26800000.0,5.0,1400.0,1.0
3 BHK Flat in Sector 19 Dwarka,37500000.0,3.0,2000.0,1.0
3 BHK Flat in Sector 23 Dwarka,26500000.0,3.0,1700.0,1.0
4 BHK Independent Builder Floor in Paschim Vihar,46500000.0,4.0,2250.0,1.0
3 BHK Independent Builder Floor in Shastri Nagar,74.0,3.0,675.0,1.0
4 BHK Independent Builder Floor in Anand Vihar,50000000.0,4.0,2475.0,1.0
3 BHK Independent Builder Floor in Sector 11 Rohini,13500000.0,3.0,900.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,30000000.0,3.0,1800.0,1.0
4 BHK Independent Builder Floor in Garhi,62000000.0,4.0,3600.0,
3 BHK Flat in Vasant Kunj,35000000.0,3.0,1800.0,1.0
3 BHK Flat in Vasant Kunj,36500000.0,3.0,1800.0,1.0
2 BHK Flat in Vasant Kunj,26500000.0,2.0,1150.0,1.0
3 BHK Flat in Chhattarpur,10000000.0,3.0,1500.0,1.0
3 BHK Flat in Satbari,10000000.0,3.0,1130.0,1.0
3 BHK Independent Builder Floor in Satbari,10000000.0,3.0,1247.0,1.0
3 BHK Flat in Mehrauli,75.0,3.0,1200.0,1.0
3 BHK Independent Builder Floor in Vikaspuri,26500000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Vikaspuri,35500000.0,3.0,1800.0,1.0
4 BHK Independent Builder Floor in Paschim Vihar,58000000.0,4.0,2700.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,35000000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Paschim Vihar,41000000.0,3.0,1800.0,1.0
4 BHK Flat in Sector 13 Dwarka,37500000.0,4.0,2300.0,1.0
2 BHK Independent House in Kair,17.0,2.0,650.0,1.0
3 BHK Flat in Rajpur,60.0,3.0,920.0,
3 BHK Independent Builder Floor in Paschim Vihar,16500000.0,3.0,900.0,
2 BHK Flat in Paschim Vihar,22500000.0,2.0,1298.0,1.0
2 BHK Independent Builder Floor in Ramesh Nagar,13000000.0,2.0,1000.0,1.0
3 BHK Independent Builder Floor in Pitampura,38000000.0,3.0,1700.0,1.0
4 BHK Independent Builder Floor in Pitampura,60000000.0,4.0,2700.0,1.0
4 BHK Independent Builder Floor in Pitampura,62500000.0,4.0,2700.0,1.0
3 BHK Independent Builder Floor in Pitampura,28000000.0,3.0,1800.0,1.0
4 BHK Independent Builder Floor in Pitampura,60000000.0,4.0,3150.0,1.0
3 BHK Independent Builder Floor in Pitampura,28500000.0,3.0,1050.0,1.0
3 BHK Independent Builder Floor in Pitampura,30000000.0,3.0,1100.0,1.0
4 BHK Independent Builder Floor in Pitampura,35000000.0,4.0,1840.0,1.0
3 BHK Independent Builder Floor in Pitampura,40000000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Pitampura,39000000.0,3.0,1800.0,1.0
3 BHK Flat in Aya Nagar,20000000.0,3.0,1700.0,1.0
4 BHK Independent Builder Floor in Kailash Colony,72500000.0,4.0,2700.0,1.0
4 BHK Flat in Vasant Kunj,52500000.0,4.0,2200.0,
4 BHK Flat in Sector 11 Dwarka,36000000.0,4.0,2000.0,1.0
3 BHK Independent Builder Floor in Greater Kailash I,49000000.0,3.0,1872.0,
4 BHK Independent Builder Floor in Karkardooma,35000000.0,4.0,2340.0,1.0
3 BHK Independent Builder Floor in Panchsheel Enclave,79500000.0,3.0,2250.0,1.0
3 BHK Independent Builder Floor in Garhi,50500000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Garhi,57500000.0,3.0,1800.0,1.0
3 BHK Independent Builder Floor in Panchsheel Enclave,86500000.0,3.0,2385.0,1.0
3 BHK Flat in Rajpur,51.0,3.0,900.0,
4 BHK Independent Builder Floor in Vasant Vihar,140100000.0,4.0,3670.0,
4 BHK Independent Builder Floor in Vasant Vihar,290000000.0,4.0,7500.0,
4 BHK Flat in Sector 10 Dwarka,32500000.0,4.0,1600.0,1.0
2 BHK Independent Builder Floor in Sector 8 Dwarka,95.0,2.0,650.0,1.0
4 BHK Independent Builder Floor in Sector 8 Dwarka,28000000.0,4.0,1900.0,1.0
2 BHK Independent Builder Floor in Sector 8 Dwarka,95.0,2.0,700.0,1.0
2 BHK Independent Builder Floor in Shastri Nagar,48.0,2.0,450.0,
2 BHK Flat in Chhattarpur,70.0,2.0,720.0,1.0
2 BHK Flat in Aya Nagar,32.0,2.0,585.0,1.0
1 BHK Flat in Aya Nagar,18.0,1.0,400.0,
2 BHK Flat in Aya Nagar,32.0,2.0,585.0,1.0
